recording,sweep_number,local_sweep,current_injection,spike_count,condition,path,timestamp,ap_peak_voltage,ap_peak_time,ahp_peak,ahp_peak_time,half_voltage,half_width,ap_amplitude,ahp_amplitude,sweep_threshold,ap_threshold,first_crossing,second_crossing,ap_count
2025_05_08_0036,16,16,220.0,59,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,1.0303,8.085114,1.0303,-69.307465,1.0314,-17.76937,0.39999999999997726,51.708965,25.683613,-35.10818862915039,-43.62385,1.0171000000000001,1.0175,51.0
2025_05_08_0036,16,16,220.0,59,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,1.0475,8.085114,1.0303,-69.307465,1.0314,-18.27901,0.40000000000009095,52.72825,24.66433,-35.10818862915039,-44.643135,1.0301,1.0305,52.0
2025_05_08_0036,16,16,220.0,59,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,1.099,7.6578674,1.1098000000000001,-69.3685,1.1109,-20.280975,0.5,55.877686,21.148682,-35.10818862915039,-48.21982,1.0988,1.0993,53.0
2025_05_08_0036,16,16,220.0,59,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,1.1098000000000001,7.6578674,1.1098000000000001,-69.3685,1.1109,-16.631834,0.40000000000009095,48.579403,28.446964,-35.10818862915039,-40.921535,1.0988,1.0992,54.0
2025_05_08_0036,16,16,220.0,59,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,1.1238000000000001,7.6578674,1.1098000000000001,-69.3685,1.1109,-16.911072,0.3999999999998636,49.13788,27.888489,-35.10818862915039,-41.48001,1.1096000000000001,1.11,55.0
2025_05_08_0036,16,16,220.0,59,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,1.1956,8.085114,1.2075,-69.429535,1.2086000000000001,-19.940704,0.4999999999997726,56.051636,21.463013,-35.10818862915039,-47.966522,1.1954,1.1959,56.0
2025_05_08_0036,16,16,220.0,59,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,1.2075,8.146149,1.2217,-69.27695,1.2228,-15.96884,0.3999999999998636,48.229977,29.19312,-35.10818862915039,-40.083828,1.1954,1.1958,57.0
2025_05_08_0036,16,16,220.0,59,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,1.2217,8.146149,1.2217,-69.27695,1.2228,-17.085016,0.40000000000009095,50.46233,26.960766,-35.10818862915039,-42.31618,1.2073,1.2077,58.0
2025_05_08_0036,16,16,220.0,59,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,1.2383,8.146149,1.2217,-69.27695,1.2228,-17.73275,0.40000000000009095,51.757797,25.665298,-35.10818862915039,-43.61165,1.2215,1.2219,59.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.25680000000000003,7.8104553,0.25680000000000003,-70.77231,0.25780000000000003,-26.376099,0.5,68.37311,10.209656,-35.8307991027832,-60.562653,0.2631,0.2636,1.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.26330000000000003,7.8104553,0.25680000000000003,-70.77231,0.25780000000000003,-20.35421,0.39999999999997726,56.32933,22.253433,-35.8307991027832,-48.518875,0.2566,0.257,2.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.2705,7.8104553,0.25680000000000003,-70.77231,0.25780000000000003,-8.2387295,0.30000000000001137,32.098366,46.484398,-35.8307991027832,-24.287912,0.2566,0.2569,3.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.27990000000000004,7.8104553,0.2977,-69.03281,0.2988,-8.033506,0.30000000000001137,31.687923,45.15534,-35.8307991027832,-23.877468,0.2632,0.2635,4.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.2881,7.8104553,0.2977,-69.03281,0.2988,-7.37737,0.2999999999999545,30.37565,46.467613,-35.8307991027832,-22.565195,0.27040000000000003,0.2707,5.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.2977,7.993561,0.317,-68.94125,0.3181,-6.2711105,0.30000000000001137,28.529343,48.40547,-35.8307991027832,-20.535782,0.2798,0.2801,6.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.3068,7.993561,0.317,-68.94125,0.3181,-6.2711105,9.400000000000034,28.529343,48.40547,-35.8307991027832,-20.535782,0.2882,0.29760000000000003,7.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.317,7.993561,0.317,-68.94125,0.3181,-6.3588543,0.2999999999999545,28.70483,48.229984,-35.8307991027832,-20.71127,0.29760000000000003,0.2979,8.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.3266,7.993561,0.317,-68.94125,0.3181,-6.982174,0.2999999999999545,29.95147,46.983345,-35.8307991027832,-21.957909,0.30670000000000003,0.307,9.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.33640000000000003,7.993561,0.317,-68.94125,0.3181,-5.4662046,0.30000000000001137,26.91953,50.01528,-35.8307991027832,-18.92597,0.3169,0.31720000000000004,10.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.3448,7.840973,0.3542,-68.788666,0.3553,-8.112846,0.30000000000001137,31.907639,44.722,-35.8307991027832,-24.066666,0.3265,0.32680000000000003,11.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.3542,8.054596,0.37410000000000004,-68.60556,0.37520000000000003,-5.443322,0.30000000000001137,26.995836,49.66432,-35.8307991027832,-18.94124,0.3362,0.3365,12.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.364,8.054596,0.37410000000000004,-68.60556,0.37520000000000003,-7.3293037,0.3000000000000682,30.7678,45.892357,-35.8307991027832,-22.713203,0.3447,0.34500000000000003,13.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.37410000000000004,8.054596,0.37410000000000004,-68.60556,0.37520000000000003,-6.8387356,9.599999999999966,29.786663,46.873493,-35.8307991027832,-21.732067,0.3543,0.3639,14.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.3831,8.054596,0.37410000000000004,-68.60556,0.37520000000000003,-3.9075289,0.3000000000000682,23.92425,52.73591,-35.8307991027832,-15.869654,0.3639,0.3642,15.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.39230000000000004,8.054596,0.37410000000000004,-68.60556,0.37520000000000003,-3.9075289,0.20000000000004547,23.92425,52.73591,-35.8307991027832,-15.869654,0.374,0.37420000000000003,16.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.4047,7.7799377,0.41590000000000005,-68.788666,0.41700000000000004,-18.414045,0.39999999999997726,52.387966,24.180637,-35.8307991027832,-44.60803,0.3921,0.3925,17.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.41590000000000005,8.024078,0.4354,-68.75815,0.4365,-18.297316,0.4000000000000341,52.642788,24.139439,-35.8307991027832,-44.61871,0.4045,0.40490000000000004,18.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.42510000000000003,8.024078,0.4354,-68.75815,0.4365,-18.539944,0.4000000000000341,53.128044,23.654182,-35.8307991027832,-45.103966,0.4157,0.4161,19.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.4354,8.024078,0.4354,-68.75815,0.4365,-3.7991943,0.20000000000004547,23.646545,53.13568,-35.8307991027832,-15.622467,0.4158,0.41600000000000004,20.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.4465,8.024078,0.4354,-68.75815,0.4365,-17.861681,0.39999999999997726,51.77152,25.010708,-35.8307991027832,-43.74744,0.43520000000000003,0.43560000000000004,21.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.4566,6.9254456,0.4465,-68.8497,0.4476,-18.37514,10.099999999999966,50.60117,25.173977,-35.8307991027832,-43.675724,0.44670000000000004,0.45680000000000004,22.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.4662,7.3526917,0.4767,-68.3309,0.4778,-5.916334,0.30000000000001137,26.538052,49.145542,-35.8307991027832,-19.18536,0.44630000000000003,0.4466,23.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.4767,7.8104553,0.4874,-68.60556,0.48850000000000005,-13.868458,9.199999999999989,43.357826,33.05819,-35.8307991027832,-35.54737,0.45680000000000004,0.466,24.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.4874,7.8104553,0.4874,-68.60556,0.48850000000000005,-16.94082,0.5,49.502552,26.913464,-35.8307991027832,-41.692097,0.47650000000000003,0.47700000000000004,25.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.49720000000000003,7.8104553,0.4874,-68.60556,0.48850000000000005,-18.892424,0.39999999999997726,53.405758,23.010258,-35.8307991027832,-45.595303,0.4872,0.48760000000000003,26.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.5085000000000001,7.047516,0.5085000000000001,-68.666595,0.5096,-18.235525,11.200000000000045,50.566082,25.14803,-35.8307991027832,-43.518566,0.4975,0.5087,27.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.5193,7.993561,0.5314,-68.544525,0.5325,-17.563372,0.40000000000009095,51.113865,25.424221,-35.8307991027832,-43.120304,0.5083,0.5087,28.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.5314,8.024078,0.5411,-68.666595,0.5422,-17.580921,11.699999999999932,51.21,25.480675,-35.8307991027832,-43.18592,0.5195000000000001,0.5312,29.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.5411,8.024078,0.5411,-68.666595,0.5422,-17.873886,0.39999999999997726,51.79593,24.894745,-35.8307991027832,-43.77185,0.5312,0.5316000000000001,30.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.5518000000000001,8.024078,0.5411,-68.666595,0.5422,-17.870071,0.3999999999998636,51.7883,24.902374,-35.8307991027832,-43.76422,0.5409,0.5413,31.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.5641,7.7189026,0.5754,-68.48349,0.5765,-17.733505,0.39999999999997726,50.904816,25.297577,-35.8307991027832,-43.185913,0.5516,0.552,32.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.5754,7.902008,0.5870000000000001,-68.45297,0.5881000000000001,-17.806757,10.899999999999977,51.41753,24.93745,-35.8307991027832,-43.515522,0.5643,0.5752,33.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.5870000000000001,7.993561,0.6014,-68.39194,0.6025,-16.064972,0.39999999999997726,48.117065,28.268433,-35.8307991027832,-40.123505,0.5752,0.5756,34.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.6014,8.115631,0.6131,-68.57504,0.6142000000000001,-17.811325,0.40000000000009095,51.853912,24.836761,-35.8307991027832,-43.73828,0.5868,0.5872,35.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.6131,8.298737,0.6248,-68.51401,0.6259,-17.599228,0.39999999999997726,51.79593,25.016815,-35.8307991027832,-43.497192,0.6012000000000001,0.6016,36.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.6248,8.298737,0.6248,-68.51401,0.6259,-17.88457,0.40000000000009095,52.36661,24.446133,-35.8307991027832,-44.067875,0.6129,0.6133000000000001,37.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.6379,8.298737,0.6248,-68.51401,0.6259,-17.174274,0.39999999999997726,50.946022,25.866722,-35.8307991027832,-42.647285,0.6246,0.625,38.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.6485000000000001,8.237701,0.6485000000000001,-68.51401,0.6496000000000001,-17.22463,10.199999999999932,50.924664,25.827045,-35.8307991027832,-42.686962,0.6381,0.6483,39.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.6616000000000001,8.237701,0.6485000000000001,-68.51401,0.6496000000000001,-17.22463,0.40000000000009095,50.924664,25.827045,-35.8307991027832,-42.686962,0.6483,0.6487,40.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.6756,8.054596,0.6616000000000001,-68.57504,0.6627000000000001,-18.392689,0.40000000000009095,52.89457,23.73507,-35.8307991027832,-44.839973,0.6614,0.6618,41.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.6863,7.993561,0.6756,-68.39194,0.6768000000000001,-16.837828,0.40000000000009095,49.662777,26.722721,-35.8307991027832,-41.669216,0.6754,0.6758000000000001,42.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.6978000000000001,7.7189026,0.7090000000000001,-68.69711,0.7102,-17.00415,0.5,49.446106,26.96991,-35.8307991027832,-41.727203,0.6861,0.6866,43.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.7090000000000001,8.176666,0.7206,-68.48349,0.7217,-16.541044,0.5,49.43542,27.224735,-35.8307991027832,-41.258755,0.6976,0.6981,44.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.7206,8.176666,0.7206,-68.48349,0.7217,-16.180937,0.5000000000001137,48.715206,27.94495,-35.8307991027832,-40.53854,0.7088,0.7093,45.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.7325,8.176666,0.7206,-68.48349,0.7217,-17.03237,0.3999999999998636,50.41807,26.242085,-35.8307991027832,-42.241405,0.7204,0.7208,46.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.7434000000000001,8.024078,0.7569,-68.63608,0.758,-18.091322,0.39999999999997726,52.2308,24.429356,-35.8307991027832,-44.206722,0.7323000000000001,0.7327,47.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.7569,8.024078,0.7569,-68.63608,0.758,-18.511705,0.39999999999997726,53.071568,23.588589,-35.8307991027832,-45.04749,0.7432000000000001,0.7436,48.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.7673,8.024078,0.7569,-68.63608,0.758,-17.303982,0.39999999999997726,50.65612,26.004036,-35.8307991027832,-42.632042,0.7567,0.7571,49.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.7804,7.7189026,0.7673,-68.544525,0.7684000000000001,-16.261047,0.40000000000009095,47.9599,28.303528,-35.8307991027832,-40.240997,0.7671,0.7675000000000001,50.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.7922,7.7189026,0.7804,-68.666595,0.7815000000000001,-16.022245,0.39999999999997726,47.482296,28.903202,-35.8307991027832,-39.763393,0.7802,0.7806000000000001,51.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.8155,8.146149,0.8258000000000001,-68.48349,0.8269000000000001,-19.98877,0.5,56.269836,20.359802,-35.8307991027832,-48.123688,0.8153,0.8158000000000001,52.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.8258000000000001,8.146149,0.8258000000000001,-68.48349,0.8269000000000001,-15.298212,9.799999999999955,46.88872,29.740917,-35.8307991027832,-38.742573,0.8158000000000001,0.8256,53.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.8380000000000001,8.146149,0.8258000000000001,-68.48349,0.8269000000000001,-17.407734,0.40000000000009095,51.107765,25.521873,-35.8307991027832,-42.961617,0.8256,0.8260000000000001,54.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.8500000000000001,8.207184,0.8618,-68.48349,0.8629,-17.3734,11.599999999999909,51.161167,25.529507,-35.8307991027832,-42.953983,0.8382000000000001,0.8498,55.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.8618,8.207184,0.8618,-68.48349,0.8629,-18.332415,0.40000000000009095,53.079197,23.611477,-35.8307991027832,-44.872013,0.8498,0.8502000000000001,56.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.8781,8.207184,0.8618,-68.48349,0.8629,-16.972862,0.39999999999997726,50.360092,26.330582,-35.8307991027832,-42.15291,0.8616,0.862,57.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.8896000000000001,7.9325256,0.8781,-68.23935,0.8792000000000001,-16.341919,0.40000000000009095,48.54889,27.622986,-35.8307991027832,-40.616364,0.8779,0.8783000000000001,58.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.9288000000000001,7.383209,0.9390000000000001,-68.57504,0.9401,-19.667572,0.3999999999998636,54.101562,21.85669,-35.8307991027832,-46.718353,0.9286000000000001,0.929,59.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.9390000000000001,7.474762,0.9519000000000001,-68.60556,0.9531000000000001,-16.54181,0.3999999999998636,48.033142,28.04718,-35.8307991027832,-40.55838,0.9286000000000001,0.929,60.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.9519000000000001,7.993561,0.9647,-68.666595,0.9658,-16.470856,0.5,48.928833,27.731323,-35.8307991027832,-40.935272,0.9388000000000001,0.9393,61.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.9647,8.024078,0.9774,-68.45297,0.9785,-16.383112,0.5,48.81438,27.66267,-35.8307991027832,-40.790302,0.9517,0.9522,62.0
2025_05_08_0036,17,17,240.0,84,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_08_0037_Steps_300.abf,0.9774,8.207184,0.9906,-68.39194,0.9917,-18.019613,0.40000000000009095,52.453594,24.145527,-35.8307991027832,-44.24641,0.9645,0.9649000000000001,63.0
